"id";"spending_ids/id";"plan_line_ids/id";"name";"target_ids/id";"year"
"";"itb_plan_spending_1855";"";"";"";""
"";"itb_plan_spending_1856";"";"";"";""
"";"itb_plan_spending_1857";"";"";"";""
"";"itb_plan_spending_1858";"";"";"";""
"";"itb_plan_spending_1859";"";"";"";""
"";"itb_plan_spending_1860";"";"";"";""
"";"itb_plan_spending_1861";"";"";"";""
"";"itb_plan_spending_1862";"";"";"";""
"";"itb_plan_spending_1863";"";"";"";""
"";"itb_plan_spending_1864";"";"";"";""
"";"itb_plan_spending_1865";"";"";"";""
"";"itb_plan_spending_1866";"";"";"";""
"";"itb_plan_spending_1867";"";"";"";""
"";"itb_plan_spending_1868";"";"";"";""
"";"itb_plan_spending_1869";"";"";"";""
"";"itb_plan_spending_1870";"";"";"";""
"";"itb_plan_spending_1871";"";"";"";""
"";"itb_plan_spending_1872";"";"";"";""
"";"itb_plan_spending_1873";"";"";"";""
"";"itb_plan_spending_1874";"";"";"";""
"";"itb_plan_spending_1875";"";"";"";""
"";"itb_plan_spending_1876";"";"";"";""
"";"itb_plan_spending_1877";"";"";"";""
"";"itb_plan_spending_1878";"";"";"";""
"";"itb_plan_spending_1879";"";"";"";""
"";"itb_plan_spending_1880";"";"";"";""
"";"itb_plan_spending_1881";"";"";"";""
"";"itb_plan_spending_1882";"";"";"";""
"";"itb_plan_spending_1883";"";"";"";""
"";"itb_plan_spending_1884";"";"";"";""
"";"itb_plan_spending_1885";"";"";"";""
"";"itb_plan_spending_1886";"";"";"";""
"";"itb_plan_spending_1887";"";"";"";""
"";"itb_plan_spending_1888";"";"";"";""
"";"itb_plan_spending_1889";"";"";"";""
"";"itb_plan_spending_1890";"";"";"";""
"";"itb_plan_spending_1891";"";"";"";""
"";"itb_plan_spending_1892";"";"";"";""
"";"itb_plan_spending_1893";"";"";"";""
"";"itb_plan_spending_1894";"";"";"";""
"";"itb_plan_spending_1895";"";"";"";""
"";"itb_plan_spending_1896";"";"";"";""
"";"itb_plan_spending_1897";"";"";"";""
"";"itb_plan_spending_1898";"";"";"";""
"";"itb_plan_spending_1899";"";"";"";""
"";"itb_plan_spending_1900";"";"";"";""
"";"itb_plan_spending_1901";"";"";"";""
"";"itb_plan_spending_1902";"";"";"";""
"";"itb_plan_spending_1903";"";"";"";""
"";"itb_plan_spending_1904";"";"";"";""
"";"itb_plan_spending_1905";"";"";"";""
"";"itb_plan_spending_1906";"";"";"";""
"";"itb_plan_spending_1907";"";"";"";""
"";"itb_plan_spending_1908";"";"";"";""
"";"itb_plan_spending_1909";"";"";"";""
"";"itb_plan_spending_1910";"";"";"";""
"";"itb_plan_spending_1911";"";"";"";""
"";"itb_plan_spending_1912";"";"";"";""
"";"itb_plan_spending_1913";"";"";"";""
"";"itb_plan_spending_1914";"";"";"";""
"";"itb_plan_spending_1915";"";"";"";""
"";"itb_plan_spending_1916";"";"";"";""
"";"itb_plan_spending_1917";"";"";"";""
"";"itb_plan_spending_1918";"";"";"";""
"";"itb_plan_spending_1919";"";"";"";""
"";"itb_plan_spending_1920";"";"";"";""
"";"itb_plan_spending_1921";"";"";"";""
"";"itb_plan_spending_1922";"";"";"";""
"";"itb_plan_spending_1923";"";"";"";""
"";"itb_plan_spending_1924";"";"";"";""
"";"itb_plan_spending_1925";"";"";"";""
"";"itb_plan_spending_1926";"";"";"";""
"";"itb_plan_spending_1927";"";"";"";""
"";"itb_plan_spending_1928";"";"";"";""
"";"itb_plan_spending_1929";"";"";"";""
"";"itb_plan_spending_1930";"";"";"";""
"";"itb_plan_spending_1931";"";"";"";""
"";"itb_plan_spending_1932";"";"";"";""
"";"itb_plan_spending_1933";"";"";"";""
"";"itb_plan_spending_1934";"";"";"";""
"";"itb_plan_spending_1935";"";"";"";""
"";"itb_plan_spending_1936";"";"";"";""
"";"itb_plan_spending_1937";"";"";"";""
"";"itb_plan_spending_1938";"";"";"";""
"";"itb_plan_spending_1939";"";"";"";""
"";"itb_plan_spending_1940";"";"";"";""
"";"itb_plan_spending_1941";"";"";"";""
"";"itb_plan_spending_1942";"";"";"";""
"";"itb_plan_spending_1943";"";"";"";""
"";"itb_plan_spending_1944";"";"";"";""
"";"itb_plan_spending_1945";"";"";"";""
"";"itb_plan_spending_1946";"";"";"";""
"";"itb_plan_spending_1947";"";"";"";""
"";"itb_plan_spending_1948";"";"";"";""
"";"itb_plan_spending_1949";"";"";"";""
"";"itb_plan_spending_1950";"";"";"";""
"";"itb_plan_spending_1951";"";"";"";""
"";"itb_plan_spending_1952";"";"";"";""
"";"itb_plan_spending_1953";"";"";"";""
"";"itb_plan_spending_1954";"";"";"";""
"";"itb_plan_spending_1955";"";"";"";""
"";"itb_plan_spending_1956";"";"";"";""
"";"itb_plan_spending_1957";"";"";"";""
"";"itb_plan_spending_1958";"";"";"";""
"";"itb_plan_spending_1959";"";"";"";""
"";"itb_plan_spending_1960";"";"";"";""
"";"itb_plan_spending_1961";"";"";"";""
"";"itb_plan_spending_1962";"";"";"";""
"";"itb_plan_spending_1963";"";"";"";""
"";"itb_plan_spending_1964";"";"";"";""
"";"itb_plan_spending_1965";"";"";"";""
"";"itb_plan_spending_1966";"";"";"";""
"";"itb_plan_spending_1967";"";"";"";""
"";"itb_plan_spending_1968";"";"";"";""
"";"itb_plan_spending_1969";"";"";"";""
"";"itb_plan_spending_1970";"";"";"";""
"";"itb_plan_spending_1971";"";"";"";""
"";"itb_plan_spending_1972";"";"";"";""
"";"itb_plan_spending_1973";"";"";"";""
"";"itb_plan_spending_1974";"";"";"";""
"";"itb_plan_spending_1975";"";"";"";""
"";"itb_plan_spending_1976";"";"";"";""
"";"itb_plan_spending_1977";"";"";"";""
"";"itb_plan_spending_1978";"";"";"";""
"";"itb_plan_spending_1979";"";"";"";""
"";"itb_plan_spending_1980";"";"";"";""
"";"itb_plan_spending_1981";"";"";"";""
"";"itb_plan_spending_1982";"";"";"";""
"";"itb_plan_spending_1983";"";"";"";""
"";"itb_plan_spending_1984";"";"";"";""
"";"itb_plan_spending_1985";"";"";"";""
"";"itb_plan_spending_1986";"";"";"";""
"";"itb_plan_spending_1987";"";"";"";""
"";"itb_plan_spending_1988";"";"";"";""
"";"itb_plan_spending_1989";"";"";"";""
"";"itb_plan_spending_1990";"";"";"";""
"";"itb_plan_spending_1991";"";"";"";""
"";"itb_plan_spending_1992";"";"";"";""
"";"itb_plan_spending_1993";"";"";"";""
"";"itb_plan_spending_1994";"";"";"";""
"";"itb_plan_spending_1995";"";"";"";""
"";"itb_plan_spending_1996";"";"";"";""
"";"itb_plan_spending_1997";"";"";"";""
"";"itb_plan_spending_1998";"";"";"";""
"";"itb_plan_spending_1999";"";"";"";""
"";"itb_plan_spending_2000";"";"";"";""
"";"itb_plan_spending_2001";"";"";"";""
"";"itb_plan_spending_2002";"";"";"";""
"";"itb_plan_spending_2003";"";"";"";""
"";"itb_plan_spending_2004";"";"";"";""
"";"itb_plan_spending_2005";"";"";"";""
"";"itb_plan_spending_2006";"";"";"";""
"";"itb_plan_spending_2007";"";"";"";""
"";"itb_plan_spending_2008";"";"";"";""
"";"itb_plan_spending_2009";"";"";"";""
"";"itb_plan_spending_2010";"";"";"";""
"";"itb_plan_spending_2011";"";"";"";""
"";"itb_plan_spending_2012";"";"";"";""
"";"itb_plan_spending_2013";"";"";"";""
"";"itb_plan_spending_2014";"";"";"";""
"";"itb_plan_spending_2015";"";"";"";""
"";"itb_plan_spending_2016";"";"";"";""
"";"itb_plan_spending_2017";"";"";"";""
"";"itb_plan_spending_2018";"";"";"";""
"";"itb_plan_spending_2019";"";"";"";""
"";"itb_plan_spending_2020";"";"";"";""
"";"itb_plan_spending_2021";"";"";"";""
"";"itb_plan_spending_2022";"";"";"";""
"";"itb_plan_spending_2023";"";"";"";""
"";"itb_plan_spending_2024";"";"";"";""
"";"itb_plan_spending_2025";"";"";"";""
"";"itb_plan_spending_2026";"";"";"";""
"";"itb_plan_spending_2027";"";"";"";""
"";"itb_plan_spending_2028";"";"";"";""
"";"itb_plan_spending_2029";"";"";"";""
"";"itb_plan_spending_2030";"";"";"";""
"";"itb_plan_spending_2031";"";"";"";""
"";"itb_plan_spending_2032";"";"";"";""
"";"itb_plan_spending_2033";"";"";"";""
"";"itb_plan_spending_2034";"";"";"";""
"";"itb_plan_spending_2035";"";"";"";""
"";"itb_plan_spending_2036";"";"";"";""
"";"itb_plan_spending_2037";"";"";"";""
"";"itb_plan_spending_2038";"";"";"";""
"";"itb_plan_spending_2039";"";"";"";""
"";"itb_plan_spending_2040";"";"";"";""
"";"itb_plan_spending_2041";"";"";"";""
"";"itb_plan_spending_2042";"";"";"";""
"";"itb_plan_spending_2043";"";"";"";""
"";"itb_plan_spending_2044";"";"";"";""
"";"itb_plan_spending_2045";"";"";"";""
"";"itb_plan_spending_2046";"";"";"";""
"";"itb_plan_spending_2047";"";"";"";""
"";"itb_plan_spending_2048";"";"";"";""
"";"itb_plan_spending_2049";"";"";"";""
"";"itb_plan_spending_2050";"";"";"";""
"";"itb_plan_spending_2051";"";"";"";""
"";"itb_plan_spending_2052";"";"";"";""
"";"itb_plan_spending_2053";"";"";"";""
"";"itb_plan_spending_2054";"";"";"";""
"";"itb_plan_spending_2055";"";"";"";""
"";"itb_plan_spending_2056";"";"";"";""
"";"itb_plan_spending_2057";"";"";"";""
"";"itb_plan_spending_2058";"";"";"";""
"";"itb_plan_spending_2059";"";"";"";""
"";"itb_plan_spending_2060";"";"";"";""
"";"itb_plan_spending_2061";"";"";"";""
"";"itb_plan_spending_2062";"";"";"";""
"";"itb_plan_spending_2063";"";"";"";""
"";"itb_plan_spending_2064";"";"";"";""
"";"itb_plan_spending_2065";"";"";"";""
"";"itb_plan_spending_2066";"";"";"";""
"";"itb_plan_spending_2067";"";"";"";""
"";"itb_plan_spending_2068";"";"";"";""
"";"itb_plan_spending_2069";"";"";"";""
"";"itb_plan_spending_2070";"";"";"";""
"";"itb_plan_spending_2071";"";"";"";""
"";"itb_plan_spending_2072";"";"";"";""
"";"itb_plan_spending_2073";"";"";"";""
"";"itb_plan_spending_2074";"";"";"";""
"";"itb_plan_spending_2075";"";"";"";""
"";"itb_plan_spending_2076";"";"";"";""
"";"itb_plan_spending_2077";"";"";"";""
"";"itb_plan_spending_2078";"";"";"";""
"";"itb_plan_spending_2079";"";"";"";""
"";"itb_plan_spending_2080";"";"";"";""
"";"itb_plan_spending_2081";"";"";"";""
"";"itb_plan_spending_2082";"";"";"";""
"";"itb_plan_spending_2083";"";"";"";""
"";"itb_plan_spending_2084";"";"";"";""
"";"itb_plan_spending_2085";"";"";"";""
"";"itb_plan_spending_2086";"";"";"";""
"";"itb_plan_spending_2087";"";"";"";""
"";"itb_plan_spending_2088";"";"";"";""
"";"itb_plan_spending_2089";"";"";"";""
"";"itb_plan_spending_2090";"";"";"";""
"";"itb_plan_spending_2091";"";"";"";""
"";"itb_plan_spending_2092";"";"";"";""
"";"itb_plan_spending_2093";"";"";"";""
"";"itb_plan_spending_2094";"";"";"";""
"";"itb_plan_spending_2095";"";"";"";""
"";"itb_plan_spending_2096";"";"";"";""
"";"itb_plan_spending_2097";"";"";"";""
"";"itb_plan_spending_2098";"";"";"";""
"";"itb_plan_spending_2099";"";"";"";""
"";"itb_plan_spending_2100";"";"";"";""
"";"itb_plan_spending_2101";"";"";"";""
"";"itb_plan_spending_2102";"";"";"";""
"";"itb_plan_spending_2103";"";"";"";""
"";"itb_plan_spending_2104";"";"";"";""
"";"itb_plan_spending_2105";"";"";"";""
"";"itb_plan_spending_2106";"";"";"";""
"";"itb_plan_spending_2107";"";"";"";""
"";"itb_plan_spending_2108";"";"";"";""
"";"itb_plan_spending_2109";"";"";"";""
"";"itb_plan_spending_2110";"";"";"";""
"";"itb_plan_spending_2111";"";"";"";""
"";"itb_plan_spending_2112";"";"";"";""
"";"itb_plan_spending_2113";"";"";"";""
"";"itb_plan_spending_2114";"";"";"";""
"";"itb_plan_spending_2115";"";"";"";""
"";"itb_plan_spending_2116";"";"";"";""
"";"itb_plan_spending_2117";"";"";"";""
"";"itb_plan_spending_2118";"";"";"";""
"";"itb_plan_spending_2119";"";"";"";""
"";"itb_plan_spending_2120";"";"";"";""
"";"itb_plan_spending_2121";"";"";"";""
"";"itb_plan_spending_2122";"";"";"";""
"";"itb_plan_spending_2123";"";"";"";""
"";"itb_plan_spending_2124";"";"";"";""
"";"itb_plan_spending_2125";"";"";"";""
"";"itb_plan_spending_2126";"";"";"";""
"";"itb_plan_spending_2127";"";"";"";""
"";"itb_plan_spending_2128";"";"";"";""
"";"itb_plan_spending_2129";"";"";"";""
"";"itb_plan_spending_2130";"";"";"";""
"";"itb_plan_spending_2131";"";"";"";""
"";"itb_plan_spending_2132";"";"";"";""
"";"itb_plan_spending_2133";"";"";"";""
"";"itb_plan_spending_2134";"";"";"";""
"";"itb_plan_spending_2135";"";"";"";""
"";"itb_plan_spending_2136";"";"";"";""
"";"itb_plan_spending_2137";"";"";"";""
"";"itb_plan_spending_2138";"";"";"";""
"";"itb_plan_spending_2139";"";"";"";""
"";"itb_plan_spending_2140";"";"";"";""
"";"itb_plan_spending_2141";"";"";"";""
"";"itb_plan_spending_2142";"";"";"";""
"";"itb_plan_spending_2143";"";"";"";""
"";"itb_plan_spending_2144";"";"";"";""
"";"itb_plan_spending_2145";"";"";"";""
"";"itb_plan_spending_2146";"";"";"";""
"";"itb_plan_spending_2147";"";"";"";""
"";"itb_plan_spending_2148";"";"";"";""
"";"itb_plan_spending_2149";"";"";"";""
"";"itb_plan_spending_2150";"";"";"";""
"";"itb_plan_spending_2151";"";"";"";""
"";"itb_plan_spending_2152";"";"";"";""
"";"itb_plan_spending_2153";"";"";"";""
"";"itb_plan_spending_2154";"";"";"";""
"";"itb_plan_spending_2155";"";"";"";""
"";"itb_plan_spending_2156";"";"";"";""
"";"itb_plan_spending_2157";"";"";"";""
"";"itb_plan_spending_2158";"";"";"";""
"";"itb_plan_spending_2159";"";"";"";""
"";"itb_plan_spending_2160";"";"";"";""
"";"itb_plan_spending_2161";"";"";"";""
"";"itb_plan_spending_2162";"";"";"";""
"";"itb_plan_spending_2163";"";"";"";""
"";"itb_plan_spending_2164";"";"";"";""
"";"itb_plan_spending_2165";"";"";"";""
"";"itb_plan_spending_2166";"";"";"";""
"";"itb_plan_spending_2167";"";"";"";""
"";"itb_plan_spending_2168";"";"";"";""
"";"itb_plan_spending_2169";"";"";"";""
"";"itb_plan_spending_2170";"";"";"";""
"";"itb_plan_spending_2171";"";"";"";""
"";"itb_plan_spending_2172";"";"";"";""
"";"itb_plan_spending_2173";"";"";"";""
"";"itb_plan_spending_2174";"";"";"";""
"";"itb_plan_spending_2175";"";"";"";""
"";"itb_plan_spending_2176";"";"";"";""
"";"itb_plan_spending_2177";"";"";"";""
"";"itb_plan_spending_2178";"";"";"";""
"";"itb_plan_spending_2179";"";"";"";""
"";"itb_plan_spending_2180";"";"";"";""
"";"itb_plan_spending_2181";"";"";"";""
"";"itb_plan_spending_2182";"";"";"";""
"";"itb_plan_spending_2183";"";"";"";""
"";"itb_plan_spending_2184";"";"";"";""
"";"itb_plan_spending_2185";"";"";"";""
"";"itb_plan_spending_2186";"";"";"";""
"";"itb_plan_spending_2187";"";"";"";""
"";"itb_plan_spending_2188";"";"";"";""
"";"itb_plan_spending_2189";"";"";"";""
"";"itb_plan_spending_2190";"";"";"";""
"";"itb_plan_spending_2191";"";"";"";""
"";"itb_plan_spending_2192";"";"";"";""
"";"itb_plan_spending_2193";"";"";"";""
"";"itb_plan_spending_2194";"";"";"";""
"";"itb_plan_spending_2195";"";"";"";""
"";"itb_plan_spending_2196";"";"";"";""
"";"itb_plan_spending_2197";"";"";"";""
"";"itb_plan_spending_2198";"";"";"";""
"";"itb_plan_spending_2199";"";"";"";""
"";"itb_plan_spending_2200";"";"";"";""
"";"itb_plan_spending_2201";"";"";"";""
"";"itb_plan_spending_2202";"";"";"";""
"";"itb_plan_spending_2203";"";"";"";""
"";"itb_plan_spending_2204";"";"";"";""
"";"itb_plan_spending_2205";"";"";"";""
"";"itb_plan_spending_2206";"";"";"";""
"";"itb_plan_spending_2207";"";"";"";""
"";"itb_plan_spending_2208";"";"";"";""
"";"itb_plan_spending_2209";"";"";"";""
"";"itb_plan_spending_2210";"";"";"";""
"";"itb_plan_spending_2211";"";"";"";""
"";"itb_plan_spending_2212";"";"";"";""
"";"itb_plan_spending_2213";"";"";"";""
"";"itb_plan_spending_2214";"";"";"";""
"";"itb_plan_spending_2215";"";"";"";""
"";"itb_plan_spending_2216";"";"";"";""
"";"itb_plan_spending_2217";"";"";"";""
"";"itb_plan_spending_2218";"";"";"";""
"";"itb_plan_spending_2219";"";"";"";""
"";"itb_plan_spending_2220";"";"";"";""
"";"itb_plan_spending_2221";"";"";"";""
"";"itb_plan_spending_2222";"";"";"";""
"";"itb_plan_spending_2223";"";"";"";""
"";"itb_plan_spending_2224";"";"";"";""
"";"itb_plan_spending_2225";"";"";"";""
"";"itb_plan_spending_2226";"";"";"";""
"";"itb_plan_spending_2227";"";"";"";""
"";"itb_plan_spending_2228";"";"";"";""
"";"itb_plan_spending_2229";"";"";"";""
"";"itb_plan_spending_2230";"";"";"";""
"";"itb_plan_spending_2231";"";"";"";""
"";"itb_plan_spending_2232";"";"";"";""
"";"itb_plan_spending_2233";"";"";"";""
"";"itb_plan_spending_2234";"";"";"";""
"";"itb_plan_spending_2235";"";"";"";""
"";"itb_plan_spending_2236";"";"";"";""
"";"itb_plan_spending_2237";"";"";"";""
"";"itb_plan_spending_2238";"";"";"";""
"";"itb_plan_spending_2239";"";"";"";""
"";"itb_plan_spending_2240";"";"";"";""
"";"itb_plan_spending_2241";"";"";"";""
"";"itb_plan_spending_2242";"";"";"";""
"";"itb_plan_spending_2243";"";"";"";""
"";"itb_plan_spending_2244";"";"";"";""
"";"itb_plan_spending_2245";"";"";"";""
"";"itb_plan_spending_2246";"";"";"";""
"";"itb_plan_spending_2247";"";"";"";""
"";"itb_plan_spending_2248";"";"";"";""
"";"itb_plan_spending_2249";"";"";"";""
"";"itb_plan_spending_2250";"";"";"";""
"";"itb_plan_spending_2251";"";"";"";""
"";"itb_plan_spending_2252";"";"";"";""
"";"itb_plan_spending_2253";"";"";"";""
"";"itb_plan_spending_2254";"";"";"";""
"";"itb_plan_spending_2255";"";"";"";""
"";"itb_plan_spending_2256";"";"";"";""
"";"itb_plan_spending_2257";"";"";"";""
"";"itb_plan_spending_2258";"";"";"";""
"";"itb_plan_spending_2259";"";"";"";""
"";"itb_plan_spending_2260";"";"";"";""
"";"itb_plan_spending_2261";"";"";"";""
"";"itb_plan_spending_2262";"";"";"";""
"";"itb_plan_spending_2263";"";"";"";""
"";"itb_plan_spending_2264";"";"";"";""
"";"itb_plan_spending_2265";"";"";"";""
"";"itb_plan_spending_2266";"";"";"";""
"";"itb_plan_spending_2267";"";"";"";""
"";"itb_plan_spending_2268";"";"";"";""
"";"itb_plan_spending_2269";"";"";"";""
"";"itb_plan_spending_2270";"";"";"";""
"";"itb_plan_spending_2271";"";"";"";""
"";"itb_plan_spending_2272";"";"";"";""
"";"itb_plan_spending_2273";"";"";"";""
"";"itb_plan_spending_2274";"";"";"";""
"";"itb_plan_spending_2275";"";"";"";""
"";"itb_plan_spending_2276";"";"";"";""
"";"itb_plan_spending_2277";"";"";"";""
"";"itb_plan_spending_2278";"";"";"";""
"";"itb_plan_spending_2279";"";"";"";""
"";"itb_plan_spending_2280";"";"";"";""
"";"itb_plan_spending_2281";"";"";"";""
"";"itb_plan_spending_2282";"";"";"";""
"";"itb_plan_spending_2283";"";"";"";""
"";"itb_plan_spending_2284";"";"";"";""
"";"itb_plan_spending_2285";"";"";"";""
"";"itb_plan_spending_2286";"";"";"";""
"";"itb_plan_spending_2287";"";"";"";""
"";"itb_plan_spending_2288";"";"";"";""
"";"itb_plan_spending_2289";"";"";"";""
"";"itb_plan_spending_2290";"";"";"";""
"";"itb_plan_spending_2291";"";"";"";""
"";"itb_plan_spending_2292";"";"";"";""
"";"itb_plan_spending_2293";"";"";"";""
"";"itb_plan_spending_2294";"";"";"";""
"";"itb_plan_spending_2295";"";"";"";""
"";"itb_plan_spending_2296";"";"";"";""
"";"itb_plan_spending_2297";"";"";"";""
"";"itb_plan_spending_2298";"";"";"";""
"";"itb_plan_spending_2299";"";"";"";""
"";"itb_plan_spending_2300";"";"";"";""
"";"itb_plan_spending_2301";"";"";"";""
"";"itb_plan_spending_2302";"";"";"";""
"";"itb_plan_spending_2303";"";"";"";""
"";"itb_plan_spending_2304";"";"";"";""
"";"itb_plan_spending_2305";"";"";"";""
"";"itb_plan_spending_2306";"";"";"";""
"";"itb_plan_spending_2307";"";"";"";""
"";"itb_plan_spending_2308";"";"";"";""
"";"itb_plan_spending_2309";"";"";"";""
"";"itb_plan_spending_2310";"";"";"";""
"";"itb_plan_spending_2311";"";"";"";""
"";"itb_plan_spending_2312";"";"";"";""
"";"itb_plan_spending_2313";"";"";"";""
"";"itb_plan_spending_2314";"";"";"";""
"";"itb_plan_spending_2315";"";"";"";""
"";"itb_plan_spending_2316";"";"";"";""
"";"itb_plan_spending_2317";"";"";"";""
"";"itb_plan_spending_2318";"";"";"";""
"";"itb_plan_spending_2319";"";"";"";""
"";"itb_plan_spending_2320";"";"";"";""
"";"itb_plan_spending_2321";"";"";"";""
"";"itb_plan_spending_2322";"";"";"";""
"";"itb_plan_spending_2323";"";"";"";""
"";"itb_plan_spending_2324";"";"";"";""
"";"itb_plan_spending_2325";"";"";"";""
"";"itb_plan_spending_2326";"";"";"";""
"";"itb_plan_spending_2327";"";"";"";""
"";"itb_plan_spending_2328";"";"";"";""
"";"itb_plan_spending_2329";"";"";"";""
"";"itb_plan_spending_2330";"";"";"";""
"";"itb_plan_spending_2331";"";"";"";""
"";"itb_plan_spending_2332";"";"";"";""
"";"itb_plan_spending_2333";"";"";"";""
"";"itb_plan_spending_2334";"";"";"";""
"";"itb_plan_spending_2335";"";"";"";""
"";"itb_plan_spending_2336";"";"";"";""
"";"itb_plan_spending_2337";"";"";"";""
"";"itb_plan_spending_2338";"";"";"";""
"";"itb_plan_spending_2339";"";"";"";""
"";"itb_plan_spending_2340";"";"";"";""
"";"itb_plan_spending_2341";"";"";"";""
"";"itb_plan_spending_2342";"";"";"";""
"";"itb_plan_spending_2343";"";"";"";""
"";"itb_plan_spending_2344";"";"";"";""
"";"itb_plan_spending_2345";"";"";"";""
"";"itb_plan_spending_2346";"";"";"";""
"";"itb_plan_spending_2347";"";"";"";""
"";"itb_plan_spending_2348";"";"";"";""
"";"itb_plan_spending_2349";"";"";"";""
"";"itb_plan_spending_2350";"";"";"";""
"";"itb_plan_spending_2351";"";"";"";""
"";"itb_plan_spending_2352";"";"";"";""
"";"itb_plan_spending_2353";"";"";"";""
"";"itb_plan_spending_2354";"";"";"";""
"";"itb_plan_spending_2355";"";"";"";""
"";"itb_plan_spending_2356";"";"";"";""
"";"itb_plan_spending_2357";"";"";"";""
"";"itb_plan_spending_2358";"";"";"";""
"";"itb_plan_spending_2359";"";"";"";""
"";"itb_plan_spending_2360";"";"";"";""
"";"itb_plan_spending_2361";"";"";"";""
"";"itb_plan_spending_2362";"";"";"";""
"";"itb_plan_spending_2363";"";"";"";""
"";"itb_plan_spending_2364";"";"";"";""
"";"itb_plan_spending_2365";"";"";"";""
"";"itb_plan_spending_2366";"";"";"";""
"";"itb_plan_spending_2367";"";"";"";""
"";"itb_plan_spending_2368";"";"";"";""
"";"itb_plan_spending_2369";"";"";"";""
"";"itb_plan_spending_2370";"";"";"";""
"";"itb_plan_spending_2371";"";"";"";""
"";"itb_plan_spending_2372";"";"";"";""
"";"itb_plan_spending_2373";"";"";"";""
"";"itb_plan_spending_2374";"";"";"";""
"";"itb_plan_spending_2375";"";"";"";""
"";"itb_plan_spending_2376";"";"";"";""
"";"itb_plan_spending_2377";"";"";"";""
"";"itb_plan_spending_2378";"";"";"";""
"";"itb_plan_spending_2379";"";"";"";""
"";"itb_plan_spending_2380";"";"";"";""
"";"itb_plan_spending_2381";"";"";"";""
"";"itb_plan_spending_2382";"";"";"";""
"";"itb_plan_spending_2383";"";"";"";""
"";"itb_plan_spending_2384";"";"";"";""
"";"itb_plan_spending_2385";"";"";"";""
"";"itb_plan_spending_2386";"";"";"";""
"";"itb_plan_spending_2387";"";"";"";""
"";"itb_plan_spending_2388";"";"";"";""
"";"itb_plan_spending_2389";"";"";"";""
"";"itb_plan_spending_2390";"";"";"";""
"";"itb_plan_spending_2391";"";"";"";""
"";"itb_plan_spending_2392";"";"";"";""
"";"itb_plan_spending_2393";"";"";"";""
"";"itb_plan_spending_2394";"";"";"";""
"";"itb_plan_spending_2395";"";"";"";""
"";"itb_plan_spending_2396";"";"";"";""
"";"itb_plan_spending_2397";"";"";"";""
"";"itb_plan_spending_2398";"";"";"";""
"";"itb_plan_spending_2399";"";"";"";""
"";"itb_plan_spending_2400";"";"";"";""
"";"itb_plan_spending_2401";"";"";"";""
"";"itb_plan_spending_2402";"";"";"";""
"";"itb_plan_spending_2403";"";"";"";""
"";"itb_plan_spending_2404";"";"";"";""
"";"itb_plan_spending_2405";"";"";"";""
"";"itb_plan_spending_2406";"";"";"";""
"";"itb_plan_spending_2407";"";"";"";""
"";"itb_plan_spending_2408";"";"";"";""
"";"itb_plan_spending_2409";"";"";"";""
"";"itb_plan_spending_2410";"";"";"";""
"";"itb_plan_spending_2411";"";"";"";""
"";"itb_plan_spending_2412";"";"";"";""
"";"itb_plan_spending_2413";"";"";"";""
"";"itb_plan_spending_2414";"";"";"";""
"";"itb_plan_spending_2415";"";"";"";""
"";"itb_plan_spending_2416";"";"";"";""
"";"itb_plan_spending_2417";"";"";"";""
"";"itb_plan_spending_2418";"";"";"";""
"";"itb_plan_spending_2419";"";"";"";""
"";"itb_plan_spending_2420";"";"";"";""
"";"itb_plan_spending_2421";"";"";"";""
"";"itb_plan_spending_2422";"";"";"";""
"";"itb_plan_spending_2423";"";"";"";""
"";"itb_plan_spending_2424";"";"";"";""
"";"itb_plan_spending_2425";"";"";"";""
"";"itb_plan_spending_2426";"";"";"";""
"";"itb_plan_spending_2427";"";"";"";""
"";"itb_plan_spending_2428";"";"";"";""
"";"itb_plan_spending_2429";"";"";"";""
"";"itb_plan_spending_2430";"";"";"";""
"";"itb_plan_spending_2431";"";"";"";""
"";"itb_plan_spending_2432";"";"";"";""
"";"itb_plan_spending_2433";"";"";"";""
"";"itb_plan_spending_2434";"";"";"";""
"";"itb_plan_spending_2435";"";"";"";""
"";"itb_plan_spending_2436";"";"";"";""
"";"itb_plan_spending_2437";"";"";"";""
"";"itb_plan_spending_2438";"";"";"";""
"";"itb_plan_spending_2439";"";"";"";""
"";"itb_plan_spending_2440";"";"";"";""
"";"itb_plan_spending_2441";"";"";"";""
"";"itb_plan_spending_2442";"";"";"";""
"";"itb_plan_spending_2443";"";"";"";""
"";"itb_plan_spending_2444";"";"";"";""
"";"itb_plan_spending_2445";"";"";"";""
"";"itb_plan_spending_2446";"";"";"";""
"";"itb_plan_spending_2447";"";"";"";""
"";"itb_plan_spending_2448";"";"";"";""
"";"itb_plan_spending_2449";"";"";"";""
"";"itb_plan_spending_2450";"";"";"";""
"";"itb_plan_spending_2451";"";"";"";""
"";"itb_plan_spending_2452";"";"";"";""
"";"itb_plan_spending_2453";"";"";"";""
"";"itb_plan_spending_2454";"";"";"";""
"";"itb_plan_spending_2455";"";"";"";""
"";"itb_plan_spending_2456";"";"";"";""
"";"itb_plan_spending_2457";"";"";"";""
"";"itb_plan_spending_2458";"";"";"";""
"";"itb_plan_spending_2459";"";"";"";""
"";"itb_plan_spending_2460";"";"";"";""
"";"itb_plan_spending_2461";"";"";"";""
